rank,date,year,month,phase,phase_description,day_of_year,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,std_precip,mean_anomaly,max_anomaly,std_anomaly,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_extent_km,lon_extent_km,regions_affected,departments_affected,climate_zones_affected,intensity_concentration,spatial_dispersion,anomaly_severity,geographic_validation
550,1994-07-28,1994,7,Phase_2_pleine,Pleine saison,209,93,20.667,30.466958015195782,69.957,12.334660530090332,13.769770195881163,3.144444143512375,5.754,0.895588363306101,14.285,-15.004,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.0,5.25,445.28,566.3601592851708,9,20,3,0.0129490922834612,720.4429965483209,2.8771888384164264,PASSED
552,1981-07-08,1981,7,Phase_2_pleine,Pleine saison,189,93,20.667,21.165848957595006,51.588,5.737576484680176,9.974405907763732,3.134086522571951,5.524,0.8552234692196222,14.261,-11.998,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-11.375,Kédougou,Saraya,4.25,2.25,473.11,242.75181042224648,3,8,3,0.0131406080009356,531.7532359687888,2.7619483170472003,PASSED
553,2010-08-04,2010,8,Phase_2_pleine,Pleine saison,216,93,20.667,23.845097511045395,45.842,11.790014266967772,6.881543271664303,3.045977662939077,5.013,0.7905684618774432,15.353,-13.459,Matam,Kanel,Zone soudano-sahélienne,14.625,-13.125,Tambacounda,Goudiry,3.25,4.5,361.79,483.0629575943629,5,10,3,0.0116482396111753,603.5245055607214,2.5067420057256027,PASSED
555,2012-08-11,2012,8,Phase_2_pleine,Pleine saison,224,93,20.667,20.50737878327729,30.405,11.78285026550293,3.5361400015253017,2.702105480264072,3.941,0.4570229484388683,15.578,-12.636,Matam,Kanel,Zone sahélienne,15.125,-11.875,Matam,Kanel,2.5,3.0,278.3,321.6922966639688,3,6,2,0.0110723977500959,425.3666848090468,1.970276434393737,PASSED
556,1982-07-20,1982,7,Phase_2_pleine,Pleine saison,201,92,20.444,22.94937439586805,46.924,7.42860221862793,8.77277389449923,2.582528053607564,5.57,0.6706643321743321,13.79,-14.869,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,12.625,-14.375,Kolda,Médina Yoro Foulah,4.25,3.75,473.11,405.41684403655455,10,23,3,0.0124579083983682,623.0536733930393,2.7848417074067533,PASSED
557,1998-08-21,1998,8,Phase_2_pleine,Pleine saison,233,92,20.444,33.675812949305,78.79,12.264019966125488,14.87057691064947,2.621437904915694,5.419,0.5759590309648481,13.537,-13.594,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-12.125,Kédougou,Kédougou,4.25,5.75,473.11,622.3073791719888,12,22,3,0.0129890564795262,781.7285568993303,2.709533146860521,PASSED
558,1982-08-07,1982,8,Phase_2_pleine,Pleine saison,219,92,20.444,34.58216874495797,59.439,13.524078369140623,10.456407148000014,2.8147502808507765,4.767,0.6253104021624175,13.586,-12.943,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-12.375,Kédougou,Salémata,3.25,5.75,361.79,622.1798447593937,11,19,3,0.0118633050358381,719.7220067757573,2.383253044426733,PASSED
559,2010-08-31,2010,8,Phase_2_pleine,Pleine saison,243,92,20.444,38.23601258319357,63.881,19.53960418701172,11.20019628137633,2.895396438768461,4.627,0.6145601961150173,13.108,-14.563,Kolda,Médina Yoro Foulah,Zone soudanienne,12.375,-14.625,Kolda,Médina Yoro Foulah,2.25,4.25,250.47,460.7828436595606,10,18,2,0.011802214258979,524.4578645298792,2.3135491364233043,PASSED
560,2020-08-15,2020,8,Phase_2_pleine,Pleine saison,228,92,20.444,37.40102519159732,80.737,15.907691955566406,14.9850810056061,2.641247381422632,4.619,0.6022959156430403,13.302,-14.154,Tambacounda,Tambacounda,Zone soudanienne,12.375,-14.875,Kolda,Kolda,3.0,5.25,333.96,568.7502552248964,7,16,2,0.0126144363158197,659.549942199895,2.309522837629567,PASSED
565,2016-08-11,2016,8,Phase_2_pleine,Pleine saison,224,91,20.222,28.49849754375416,56.478,14.948890686035156,10.88901744164653,2.7288357731630795,4.102,0.520662303839626,14.201,-14.066,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.625,-15.875,Sédhiou,Goudomp,4.25,5.75,473.11,620.5291988544083,9,15,3,0.0125933349351428,780.3137504433033,2.051058066489729,PASSED
566,2019-08-21,2019,8,Phase_2_pleine,Pleine saison,233,91,20.222,34.108927443787294,51.653,19.383752822875977,6.637552069468471,2.44623490857204,3.533,0.35927283065567,13.364,-14.681,Kolda,Kolda,Zone soudanienne,12.375,-15.125,Sédhiou,Bounkiling,2.25,5.25,250.47,568.6039596163597,8,23,2,0.0114051499353898,621.3257483379011,1.7662550475590093,PASSED
567,2015-08-25,2015,8,Phase_2_pleine,Pleine saison,237,91,20.222,30.982622922121823,63.451,17.093284606933594,8.674409066234748,2.3997103394713077,3.496,0.3161348988155907,13.72,-13.8,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-14.625,Kolda,Médina Yoro Foulah,3.5,5.25,389.62,567.7552510972592,10,22,3,0.0118504053853498,688.58533205661,1.7481911818502291,PASSED
571,1981-08-11,1981,8,Phase_2_pleine,Pleine saison,223,90,20.0,64.80592912038168,116.276,26.61056137084961,25.57870369483437,4.572669248036656,7.808,1.645988429031333,12.966,-14.513,Kolda,Médina Yoro Foulah,Zone soudanienne,12.625,-14.375,Kolda,Médina Yoro Foulah,1.5,4.25,166.98,461.0481404107721,6,13,2,0.0128420632899198,490.3546738184577,3.904103252129058,PASSED
572,1989-07-05,1989,7,Phase_2_pleine,Pleine saison,186,90,20.0,30.169506152470905,80.462,6.889669895172119,16.060549318756447,3.40659682489703,7.153,1.1871900732681393,13.203,-15.434,Kolda,Kolda,Zone soudanienne,12.375,-15.375,Sédhiou,Bounkiling,4.25,4.0,473.11,433.5106771007753,11,28,3,0.0142598879251273,641.6888417764272,3.576313497583586,PASSED
574,2017-07-30,2017,7,Phase_2_pleine,Pleine saison,211,90,20.0,40.37794382307265,60.079,15.22529411315918,12.23836516414338,3.3788638215726103,5.801,1.0299956162017994,13.369,-15.806,Sédhiou,Sédhiou,Zone soudanienne,13.875,-16.625,Fatick,Foundiougne,3.25,3.25,361.79,351.9860698320314,11,25,3,0.0121318529266649,504.763510139451,2.900521057863191,PASSED
578,1994-08-27,1994,8,Phase_2_pleine,Pleine saison,239,90,20.0,34.40289469824897,47.665,15.566493034362791,7.573865427696143,2.847557051983381,4.158,0.5404156479976219,13.852,-12.241,Tambacounda,Goudiry,Zone soudano-sahélienne,13.125,-12.875,Tambacounda,Tambacounda,3.5,3.0,389.62,324.24767553879576,3,9,3,0.011649632164859,506.89277906408586,2.0790724586280622,PASSED
581,2013-08-11,2013,8,Phase_2_pleine,Pleine saison,223,89,19.778,33.32148277625609,69.448,11.932162284851074,13.252951563327471,4.187959841169485,9.941,1.990514556692503,14.547,-13.574,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-12.125,Kédougou,Kédougou,4.25,5.25,473.11,565.6943494616448,5,13,3,0.0130133607907522,737.4572255479185,4.970529803536486,PASSED
582,1991-07-04,1991,7,Phase_2_pleine,Pleine saison,185,89,19.778,26.03679093350185,49.908,13.386347770690918,8.802066491631617,2.9675995074496693,5.534,0.7593845261254658,13.298,-12.613,Tambacounda,Goudiry,Zone soudanienne,12.875,-12.875,Kédougou,Salémata,2.5,3.0,278.3,325.0060844288132,4,8,2,0.0125200713938948,427.8782978000273,2.7668635575809604,PASSED
584,1982-08-21,1982,8,Phase_2_pleine,Pleine saison,233,89,19.778,26.66341629456938,49.912,13.093040466308594,9.218793104500111,2.9651766720441177,4.614,0.7222388544864463,14.773,-12.237,Tambacounda,Bakel,Zone soudano-sahélienne,12.875,-11.875,Kédougou,Saraya,4.0,2.75,445.28,296.0109486758115,3,8,3,0.0125791113246714,534.693148437451,2.3070291155734832,PASSED
585,1994-07-07,1994,7,Phase_2_pleine,Pleine saison,188,89,19.778,25.33576260255964,45.126,10.78786849975586,9.088958687726077,2.6913363327935764,4.473,0.5272641132970614,13.337,-15.402,Kolda,Kolda,Zone soudanienne,12.875,-16.375,Ziguinchor,Bignona,3.0,3.0,333.96,324.95287443231933,11,23,2,0.0126819617059187,465.96528201071663,2.236687115715255,PASSED
586,1989-08-21,1989,8,Phase_2_pleine,Pleine saison,233,88,19.556,32.62484719536521,78.659,16.022754669189453,12.165553834664143,4.200363157700857,11.382,1.739056536612863,15.546,-14.513,Matam,Ranérou,Zone sahélienne,15.625,-14.375,Matam,Ranérou,3.25,4.5,361.79,482.6139054058414,6,15,3,0.0129437347338981,603.1651428121311,5.690865969288282,PASSED
589,2010-08-10,2010,8,Phase_2_pleine,Pleine saison,222,88,19.556,23.5367389050397,43.58,11.693072319030762,7.070925082687661,3.3650468870726,6.072,1.064948670089774,15.485,-14.87,Louga,Linguère,Zone soudano-sahélienne,15.375,-13.875,Matam,Ranérou,2.25,3.75,250.47,402.2958978590011,6,17,2,0.0123892344933053,473.8957818871464,3.0360129752497955,PASSED
592,1990-07-22,1990,7,Phase_2_pleine,Pleine saison,203,88,19.556,15.660880197178232,24.251,9.738136291503906,3.1101145018177023,2.7132217805679173,4.212,0.6066944216380807,15.954,-13.856,Matam,Matam,Zone sahélienne,15.625,-14.375,Matam,Ranérou,1.5,5.25,166.98,561.9197626531023,4,8,2,0.0118118011707211,586.2048601124814,2.105873620388981,PASSED
597,2008-08-24,2008,8,Phase_2_pleine,Pleine saison,237,87,19.333,29.32288976647388,52.698,14.305506706237791,8.101494372491379,2.863476957364752,5.672,0.8138854426423525,14.548,-14.75,Kaffrine,Koungheul,Zone soudano-sahélienne,13.375,-16.125,Kaolack,Nioro du Rip,4.25,5.5,473.11,592.6281827295275,12,26,3,0.0123716525728856,758.3147271847633,2.8357826438946074,PASSED
598,2011-08-24,2011,8,Phase_2_pleine,Pleine saison,236,87,19.333,40.42984552493041,67.118,19.570295333862305,11.541889208678388,2.9525145161854454,5.323,0.6610784461996172,13.271,-12.536,Tambacounda,Goudiry,Zone soudanienne,12.875,-12.125,Kédougou,Salémata,3.0,4.25,333.96,460.4764188973845,5,10,2,0.0124310172907203,568.8302082327024,2.66127394566327,PASSED
600,2008-07-02,2008,7,Phase_2_pleine,Pleine saison,184,87,19.333,17.444858956611018,32.239,8.325031280517578,4.0836457121665255,2.833454116283068,4.225,0.5820523193289149,14.669,-14.256,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.375,-12.125,Kédougou,Kédougou,3.25,4.5,361.79,484.6113401355217,8,19,3,0.0121241098378749,604.7645482338116,2.1123125956933597,PASSED
601,2011-08-22,2011,8,Phase_2_pleine,Pleine saison,234,87,19.333,40.633390645871216,64.642,20.40618896484375,10.568802382615186,2.7069937187320874,4.01,0.501989185540396,13.03,-14.74,Kolda,Kolda,Zone soudanienne,12.375,-12.625,Kédougou,Kédougou,2.5,4.25,278.3,460.9277663197285,6,15,2,0.0122718706416203,538.4285361837672,2.0050455981208986,PASSED
602,1996-08-07,1996,8,Phase_2_pleine,Pleine saison,220,87,19.333,19.73611337289043,36.609,13.23904514312744,4.182829091349055,2.4936799280342434,3.712,0.3022885609167836,15.582,-13.549,Matam,Matam,Zone sahélienne,14.375,-12.875,Tambacounda,Goudiry,3.0,3.5,333.96,375.3011700157241,4,8,2,0.0120105476421717,502.3746029136738,1.8561612073720912,PASSED
607,2003-08-16,2003,8,Phase_2_pleine,Pleine saison,228,86,19.111,22.210824988609136,42.259,14.772422790527344,4.80197879650233,3.218638923317573,5.887,0.8790637766907382,15.941,-14.586,Matam,Ranérou,Zone sahélienne,14.875,-16.375,Diourbel,Bambey,1.75,4.75,194.81,508.4370636627456,6,12,2,0.0121714233664239,544.4806528240878,2.9435122596248298,PASSED
608,2005-07-11,2005,7,Phase_2_pleine,Pleine saison,192,86,19.111,14.930498649907667,26.749,5.578917503356934,4.9585129805111485,3.277434271836019,5.852,0.8841846986537543,15.875,-15.191,Louga,Linguère,Zone sahélienne,16.125,-16.125,Saint-Louis,Saint-Louis,2.5,4.75,278.3,508.6043312775387,7,13,2,0.0129104024254684,579.7665466433642,2.92613996196842,PASSED
609,1989-08-23,1989,8,Phase_2_pleine,Pleine saison,235,86,19.111,30.031544851702314,57.399,14.111367225646973,7.465040548966511,2.772043737589907,5.78,0.7428070199989811,14.498,-13.468,Tambacounda,Tambacounda,Zone soudano-sahélienne,15.125,-15.125,Kaffrine,Koungheul,3.25,5.25,361.79,565.8185530684556,9,16,3,0.0123463801292929,671.5970836811165,2.890046072020735,PASSED
610,2005-08-16,2005,8,Phase_2_pleine,Pleine saison,228,86,19.111,25.30889691862949,41.741,14.288252830505373,5.394771931132914,3.702303462717636,5.512,0.8441788127818587,15.854,-14.933,Louga,Linguère,Zone sahélienne,15.375,-14.375,Matam,Ranérou,1.5,3.25,166.98,348.0283078933699,4,10,2,0.012156232136774,386.0129809404048,2.75589872084421,PASSED
611,2017-08-08,2017,8,Phase_2_pleine,Pleine saison,220,86,19.111,19.386491043623103,29.588,12.278714179992676,3.488533134870878,2.6497933179947792,4.147,0.5022102873701039,15.881,-13.039,Matam,Matam,Zone sahélienne,14.875,-12.625,Matam,Kanel,2.25,4.0,250.47,428.2839875426796,4,8,2,0.0120044276579649,496.1475553116312,2.0733544995179525,PASSED
619,2011-08-21,2011,8,Phase_2_pleine,Pleine saison,233,85,18.889,47.48301037059111,97.635,24.88351249694824,17.0070047436272,3.4476403706183767,6.521,1.0640188851545649,13.147,-12.379,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,2.5,2.5,278.3,271.00596751489786,4,8,2,0.0132739526349951,388.4522071519041,3.260339762801218,PASSED
621,2013-08-28,2013,8,Phase_2_pleine,Pleine saison,240,85,18.889,38.123449639713066,75.625,18.72481918334961,10.682181214240432,2.733270942772637,5.389,0.6798741394991193,13.134,-13.763,Tambacounda,Tambacounda,Zone soudanienne,12.375,-11.625,Kédougou,Saraya,2.0,5.25,222.64,569.1429815771437,7,18,2,0.0126883753199295,611.1401670574606,2.6946418355592328,PASSED
622,2000-08-26,2000,8,Phase_2_pleine,Pleine saison,239,85,18.889,26.784210575328157,44.298,12.831880569458008,7.502216424452493,3.047750750311189,5.092,0.7276006779487423,15.217,-12.103,Matam,Kanel,Zone soudano-sahélienne,13.875,-11.375,Kédougou,Saraya,3.25,5.0,361.79,537.0845770827157,4,7,3,0.0126877076865825,647.5738187671113,2.545888508561006,PASSED
624,2004-08-31,2004,8,Phase_2_pleine,Pleine saison,244,85,18.889,28.56012082941392,44.669,12.446284294128418,9.31723867696224,2.823348532983399,4.491,0.5945020161179271,14.059,-12.146,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-11.625,Tambacounda,Goudiry,4.25,4.75,473.11,512.9317684900313,5,11,3,0.0130167955593757,697.8051745482481,2.245445393099545,PASSED
626,2002-08-07,2002,8,Phase_2_pleine,Pleine saison,219,85,18.889,40.20514553294462,61.387,23.99807929992676,10.568092853901431,2.870999984139212,4.132,0.5449758332186646,13.179,-12.602,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.625,Kédougou,Kédougou,2.0,2.75,222.64,298.0677413078649,3,7,2,0.0125775570579612,372.0389075363923,2.066057500783219,PASSED
630,1989-07-21,1989,7,Phase_2_pleine,Pleine saison,202,85,18.889,19.828876136331,42.283,5.624537467956543,5.755996783772446,2.3976075552172,3.517,0.2887747452591256,14.554,-14.366,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.375,-16.625,Ziguinchor,Oussouye,4.25,5.25,473.11,565.6754596504329,10,20,3,0.0127560534827008,737.4427355061059,1.758376328075615,PASSED
631,1986-07-19,1986,7,Phase_2_pleine,Pleine saison,200,85,18.889,25.97134350047392,37.642,14.121620178222656,6.23099863180462,2.557328470995968,3.493,0.4172537611862318,13.067,-13.186,Tambacounda,Tambacounda,Zone soudanienne,12.375,-13.375,Kédougou,Salémata,2.25,5.25,250.47,569.2975920000803,5,12,2,0.0124418912312452,621.9605863021707,1.746314572953455,PASSED
634,2006-07-28,2006,7,Phase_2_pleine,Pleine saison,209,84,18.667,27.587313629332044,49.143,13.006433486938477,7.718691055655958,4.169467802291665,8.153,1.7355097464141198,15.856,-15.214,Louga,Linguère,Zone sahélienne,16.375,-15.125,Louga,Linguère,2.0,3.0,222.64,321.25297639493215,7,12,2,0.0128367045951646,390.86064672092897,4.0764417155694845,PASSED
635,2000-08-01,2000,8,Phase_2_pleine,Pleine saison,214,84,18.667,24.903201455161685,43.887,13.103141784667969,7.385392353351363,3.6095342490737834,6.203,1.1959594676958545,15.485,-15.509,Louga,Linguère,Zone soudano-sahélienne,13.875,-16.625,Fatick,Foundiougne,2.75,4.0,306.13,429.1159854095536,9,19,2,0.0129517879741526,527.1205811377623,3.101269220027637,PASSED
638,1995-07-08,1995,7,Phase_2_pleine,Pleine saison,189,84,18.667,28.90773401941572,52.944,13.871956825256348,9.975459899765228,2.884120461289995,5.002,0.7091696660784639,13.231,-15.141,Kolda,Kolda,Zone soudanienne,12.375,-16.375,Ziguinchor,Oussouye,3.0,5.25,333.96,568.9163058619188,8,17,2,0.0133223774534889,659.6931381430857,2.5007714880906087,PASSED
641,2019-08-18,2019,8,Phase_2_pleine,Pleine saison,230,84,18.667,31.19680486406599,55.26,19.65166473388672,8.646336225105571,2.615203552939072,4.18,0.4699976899584371,13.939,-15.518,Kaolack,Nioro du Rip,Zone soudano-sahélienne,12.875,-16.125,Sédhiou,Goudomp,3.0,3.0,333.96,324.1251932065915,10,22,2,0.0128192219194953,465.3884552808656,2.0898632869393463,PASSED
642,1988-08-05,1988,8,Phase_2_pleine,Pleine saison,218,84,18.667,27.27391626721337,40.479,14.574576377868652,5.701146033286071,2.501966272517212,3.697,0.3622158527886366,14.036,-14.114,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.125,-14.375,Tambacounda,Tambacounda,4.0,5.0,445.28,539.9812119967653,7,17,3,0.0124249375795128,699.8956997721128,1.8486425366996355,PASSED
649,1988-08-18,1988,8,Phase_2_pleine,Pleine saison,231,83,18.444,36.30993231807847,65.722,17.041921615600586,10.719370174246375,4.489961684673316,7.037,1.3513316558495705,15.315,-16.016,Louga,Louga,Zone soudano-sahélienne,14.625,-16.625,Thiès,Thiès,3.25,3.0,361.79,322.10125336806254,10,21,3,0.0130982417727878,484.3977964790682,3.5184860980700736,PASSED
652,2005-08-11,2005,8,Phase_2_pleine,Pleine saison,223,83,18.444,22.522397592843294,37.731,12.334824562072754,4.9567325258751485,3.46089168496859,5.971,0.9563536372687438,15.699,-15.421,Louga,Linguère,Zone sahélienne,15.375,-15.375,Louga,Linguère,2.25,3.0,250.47,321.5027337238646,7,16,2,0.0126317502431575,407.5527333341885,2.985333647219972,PASSED
