rank,date,source,total_area_km2,num_pixels_affected,coverage_percent,average_pixel_area_km2,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_mm,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_span_km,intensity_stats_mean_mm,intensity_stats_median_mm,intensity_stats_std_mm,intensity_stats_min_mm,intensity_stats_max_mm,intensity_stats_p25_mm,intensity_stats_p75_mm,intensity_stats_p90_mm,intensity_stats_p95_mm,intensity_stats_p99_mm,intensity_stats_mean_anomaly,intensity_stats_max_anomaly,intensity_stats_extreme_pixels_pct,geometry_metrics_lat_extent,geometry_metrics_lon_extent,geometry_metrics_lat_span_km,shape_metrics_total_area_km2,shape_metrics_equivalent_radius_km,shape_metrics_perimeter_approx_km,shape_metrics_compactness,shape_metrics_elongation,connectivity_num_clusters,connectivity_largest_cluster_size,connectivity_largest_cluster_ratio,connectivity_fragmentation_index,geographic_analysis_total_coordinates,geographic_analysis_valid_coordinates,intensity_density,anomaly_severity,spatial_concentration
11,2002-10-10,CHIRPS,226053.90625,302,67.11111111111111,748.5228881835938,14.623500216089708,-14.626235859822437,Kaffrine,Koungheul,Zone soudano-sahélienne,32.913631439208984,14.625,-16.625,Thiès,Thiès,4.25,5.75,473.10999999999996,14.424308458700875,13.941504001617432,6.655311557999579,1.8938796520233154,32.913631439208984,9.64676022529602,18.861948490142822,23.746684455871584,24.931620788574218,29.41756078720093,5.5624966673249565,16.37840517839309,79.13907284768212,4.25,5.75,473.10999999999996,226053.90625,268.24462890625,1685.4307861328125,1.0000001192092896,1.3329365253448486,3,297,0.9834437086092715,0.009933774834437087,302,302,14.438534136827844,5.5624966673249565,0.26284421090366417
12,1985-06-27,CHIRPS,224981.0625,300,66.66666666666667,749.9368896484375,13.749570542982264,-14.059227617972098,Tambacounda,Tambacounda,Zone soudano-sahélienne,49.886375427246094,12.375,-15.625,Sédhiou,Goudomp,4.25,5.75,473.10999999999996,18.12211015542348,15.825495719909668,10.317755009583035,2.020001173019409,49.886375427246094,10.509258508682251,24.605413913726807,32.57990493774414,39.929040145874026,44.591853790283196,3.302111719545434,6.180890458744834,56.333333333333336,4.25,5.75,473.10999999999996,224981.0625,267.60736083984375,1681.4266357421875,1.0,1.287062644958496,1,300,1.0,0.0033333333333333335,300,300,18.174996314183343,3.302111719545434,0.3154061187796424
13,1981-08-01,CHIRPS,233949.203125,312,69.33333333333333,749.8372192382812,14.227144507477654,-13.77278199427169,Tambacounda,Tambacounda,Zone soudano-sahélienne,129.42462158203125,12.875,-12.375,Kédougou,Salémata,4.25,5.75,473.10999999999996,50.60365882592323,47.77686882019043,23.9726576195618,10.472951889038086,129.42462158203125,34.087952613830566,62.6580867767334,84.2373420715332,97.72081489562987,117.83689483642574,5.679888865356176,11.957779594447047,81.73076923076923,4.25,5.75,473.10999999999996,233949.203125,272.8888854980469,1714.6114501953125,1.0,1.407190203666687,1,312,1.0,0.003205128205128205,312,312,50.654947661893495,5.679888865356176,0.26216745110590467
14,2005-05-24,CHIRPS,221106.46875,295,65.55555555555556,749.513427734375,13.803276489854285,-13.914884729306081,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.062183380126953,13.125,-14.625,Kolda,Médina Yoro Foulah,4.25,5.75,473.10999999999996,2.5280407449451543,1.4629014730453491,2.572081587289672,0.12210063636302948,13.062183380126953,0.594213217496872,3.6910910606384277,6.6805509567260755,7.849848127365114,11.013314342498779,5.1590720191402175,12.178541397278954,87.79661016949153,4.25,5.75,473.10999999999996,221106.46875,265.2929992675781,1666.8851318359375,1.0,1.3857425451278687,3,293,0.9932203389830508,0.010169491525423728,295,295,2.5365483310002594,5.1590720191402175,0.5182758934767118
15,1999-10-09,CHIRPS,219488.1875,293,65.11111111111111,749.1064453125,14.06741252332833,-14.98860196879318,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,53.62025833129883,12.375,-16.375,Ziguinchor,Oussouye,4.25,5.75,473.10999999999996,15.19427181348052,13.314208984375,8.987971340703508,2.7069602012634277,53.62025833129883,9.214302062988281,18.546110153198242,27.026718139648448,35.359398651123044,42.4573338317871,4.96471221714457,11.550680500586244,84.30034129692832,4.25,5.75,473.10999999999996,219488.1875,264.32037353515625,1660.77392578125,1.0,1.0407389402389526,1,293,1.0,0.0034129692832764505,293,293,15.233906205750754,4.96471221714457,0.3101674656547013
16,1995-06-23,CHIRPS,219353.4375,293,65.11111111111111,748.6465454101562,14.535937912865458,-14.445446564134977,Tambacounda,Koumpentoum,Zone soudano-sahélienne,34.521705627441406,14.125,-13.375,Tambacounda,Tambacounda,4.25,5.75,473.10999999999996,17.29149824686018,17.115928649902344,6.815560756748726,2.1058855056762695,34.521705627441406,11.967436790466309,22.190937042236328,26.32331581115723,27.96152267456055,32.91466934204101,4.949909806440269,10.409737099159807,79.86348122866895,4.25,5.75,473.10999999999996,219353.4375,264.2392272949219,1660.2640380859375,1.0,1.3729692697525024,7,277,0.9453924914675768,0.023890784982935155,293,293,17.313246564277787,4.949909806440269,0.22512416029697868
17,2021-08-18,CHIRPS,256459.6875,342,76.0,749.8821411132812,14.183755362847167,-13.704521382604243,Tambacounda,Tambacounda,Zone soudano-sahélienne,79.54053497314453,12.375,-13.125,Kédougou,Salémata,4.25,5.75,473.10999999999996,34.32517184430396,33.07315254211426,11.079998271261376,14.732288360595703,79.54053497314453,26.699779987335205,40.304476737976074,48.2423454284668,56.73309783935544,65.950411529541,3.1904339684903817,6.491789934295814,53.21637426900585,4.25,5.75,473.10999999999996,256459.6875,285.7160339355469,1795.206787109375,1.0,1.176171064376831,1,342,1.0,0.0029239766081871343,342,342,34.36103077341081,3.1904339684903817,0.17735935999530583
18,2003-07-07,CHIRPS,224610.59375,299,66.44444444444444,751.2059936523438,13.773656586926336,-13.963429961966487,Tambacounda,Tambacounda,Zone soudano-sahélienne,56.31154251098633,12.875,-16.125,Sédhiou,Goudomp,4.0,5.25,445.28,26.64297229231002,26.377626419067383,9.311818561305683,8.271099090576172,56.31154251098633,20.313794136047363,32.393428802490234,40.41441192626953,43.842628479003906,46.9725926971435,3.427670027881188,6.458522601746729,64.21404682274247,4.0,5.25,445.28,224610.59375,267.3869323730469,1680.041748046875,0.9999999403953552,1.3832517862319946,3,297,0.9933110367892977,0.010033444816053512,299,299,26.674814428247505,3.427670027881188,0.19756600658182166
19,1984-09-30,CHIRPS,215901.578125,288,64.0,749.6582641601562,14.158796161419804,-13.371022109610156,Tambacounda,Tambacounda,Zone soudano-sahélienne,66.6914291381836,12.625,-13.125,Kédougou,Salémata,4.25,5.5,473.10999999999996,28.19526473349995,24.914709091186523,12.253872066623172,8.665276527404785,66.6914291381836,19.260420322418213,36.18193531036377,48.004648208618164,52.13781051635742,60.05197589874266,5.669188573640628,9.839649941407188,88.19444444444444,4.25,5.5,473.10999999999996,215901.578125,262.15185546875,1647.148681640625,1.000000238418579,1.0861488580703735,2,287,0.9965277777777778,0.006944444444444444,288,288,28.23807287329051,5.669188573640628,0.23942572087496305
20,2005-09-27,CHIRPS,218100.3125,291,64.66666666666667,749.485595703125,14.249870365601678,-14.135992603951738,Tambacounda,Koumpentoum,Zone soudano-sahélienne,76.16307067871094,12.875,-16.375,Ziguinchor,Bignona,4.25,5.5,473.10999999999996,26.479755637571984,23.029502868652344,11.698081500212332,8.103145599365234,76.16307067871094,18.515310287475586,31.56939125061035,42.258575439453125,49.34647178649902,69.09990844726569,4.301363717489082,8.466656180540875,74.22680412371135,4.25,5.5,473.10999999999996,218100.3125,263.4833679199219,1655.514892578125,1.0,1.3541754484176636,1,291,1.0,0.003436426116838488,291,291,26.515744616518038,4.301363717489082,0.2308454001295066
21,2011-08-17,CHIRPS,262337.15625,350,77.77777777777777,749.5347290039062,14.413189012870943,-13.77361458583144,Tambacounda,Tambacounda,Zone soudano-sahélienne,68.82437133789062,12.375,-13.875,Kolda,Vélingara,4.25,5.5,473.10999999999996,33.81366864340646,31.891379356384277,11.584858233943487,12.800851821899414,68.82437133789062,24.67913246154785,42.76676368713379,50.81699714660645,54.74142265319825,64.13667991638184,3.3932687958028414,7.78104100271841,54.857142857142854,4.25,5.5,473.10999999999996,262337.15625,288.9714660644531,1815.661376953125,0.9999999403953552,1.1522929668426514,2,349,0.9971428571428571,0.005714285714285714,350,350,33.83145644272002,3.3932687958028414,0.1932597351207086
22,2019-08-29,CHIRPS,248085.765625,331,73.55555555555556,749.5038452148438,14.310698535111745,-13.555829418373392,Tambacounda,Tambacounda,Zone soudano-sahélienne,88.360595703125,13.375,-11.875,Tambacounda,Goudiry,4.25,5.75,473.10999999999996,34.973789537781315,30.364286422729492,16.402903897295737,13.219019889831543,88.360595703125,23.15032958984375,40.90359687805176,59.15790557861328,73.66062927246094,85.6980728149414,3.4993516599910577,8.633290113114096,54.0785498489426,4.25,5.75,473.10999999999996,248085.765625,281.0127258300781,1765.655029296875,1.0,1.3670238256454468,3,329,0.9939577039274925,0.00906344410876133,331,331,35.011342303712965,3.4993516599910577,0.2424925337755215
23,1991-09-01,CHIRPS,228266.5625,304,67.55555555555556,750.8768310546875,13.89055293833812,-13.914482536978863,Tambacounda,Tambacounda,Zone soudano-sahélienne,62.01670837402344,12.375,-14.625,Kolda,Médina Yoro Foulah,4.25,5.75,473.10999999999996,32.4481827522579,31.991164207458496,10.023097872386336,12.882590293884277,62.01670837402344,25.14142084121704,39.300676345825195,45.569403076171874,49.344034194946246,56.617171974182114,2.922859382568675,5.084924571054929,42.10526315789474,4.25,5.75,473.10999999999996,228266.5625,269.55426025390625,1693.659423828125,1.0,1.351526141166687,2,303,0.9967105263157895,0.006578947368421052,304,304,32.484112697567426,2.922859382568675,0.1754573032750537
24,2003-05-22,CHIRPS,204925.15625,273,60.666666666666664,750.6416015625,13.310469466845497,-12.833921533488859,Tambacounda,Goudiry,Zone soudanienne,17.842430114746094,12.875,-12.125,Kédougou,Salémata,4.25,5.75,473.10999999999996,3.746759756526231,1.7515522241592407,4.4231548180413425,0.13732624053955078,17.842430114746094,0.4870487153530121,5.307013511657715,11.233596611022952,14.454310417175284,16.69030235290527,4.138387737017899,10.385987621924311,78.3882783882784,4.25,5.75,473.10999999999996,204925.15625,255.40106201171875,1604.7322998046875,0.9999998807907104,1.463221549987793,6,146,0.5347985347985348,0.02197802197802198,273,273,3.76159726894695,4.138387737017899,0.5922058405084956
25,2018-07-19,CHIRPS,212243.46875,283,62.888888888888886,749.9769287109375,13.939133502969954,-14.193446922436085,Tambacounda,Tambacounda,Zone soudano-sahélienne,80.50111389160156,12.375,-14.375,Kolda,Médina Yoro Foulah,4.25,5.0,473.10999999999996,27.680906069994816,25.502973556518555,12.869130231052303,7.538323402404785,80.50111389160156,18.512165069580078,34.58475112915039,40.955224609375,50.59438591003417,74.99956939697266,3.407074314052026,7.304657382177983,62.54416961130742,4.25,5.0,473.10999999999996,212243.46875,259.9215087890625,1633.135009765625,1.0000001192092896,0.9512194395065308,3,281,0.9929328621908127,0.01060070671378092,283,283,27.736320665139814,3.407074314052026,0.24509262740717164
26,2021-09-19,CHIRPS,221188.71875,295,65.55555555555556,749.7922973632812,14.083700578816547,-13.343908529454508,Tambacounda,Tambacounda,Zone soudano-sahélienne,84.35863494873047,12.375,-11.625,Kédougou,Saraya,4.25,5.25,473.10999999999996,25.176987583354368,23.311054229736328,9.787350156784413,10.558187484741211,84.35863494873047,18.840484619140625,28.740076065063477,35.60203857421875,41.63248329162598,63.187494888305686,3.132414189414001,8.02239438275716,56.94915254237288,4.25,5.25,473.10999999999996,221188.71875,265.34234619140625,1667.1951904296875,0.9999998807907104,1.0081979036331177,1,295,1.0,0.003389830508474576,295,295,25.217564068067237,3.132414189414001,0.19315698447673735
27,2009-07-05,CHIRPS,216597.90625,289,64.22222222222223,749.4736938476562,14.094702693674515,-14.276053663030707,Tambacounda,Koumpentoum,Zone soudano-sahélienne,38.35368347167969,13.625,-14.875,Kolda,Kolda,4.25,5.75,473.10999999999996,18.661656209754284,17.594961166381836,7.295002273083046,5.890253067016602,38.35368347167969,12.458909034729004,24.397253036499023,28.798562622070314,31.30578880310058,35.126479187011725,2.6800826305946246,4.913540123466934,25.60553633217993,4.25,5.75,473.10999999999996,216597.90625,262.57427978515625,1649.8028564453125,1.0000001192092896,1.0454216003417969,1,289,1.0,0.0034602076124567475,289,289,18.69937894826134,2.6800826305946246,0.2225823741071029
28,1998-09-11,CHIRPS,221064.390625,295,65.55555555555556,749.3707885742188,14.54502381561688,-13.757307326509574,Tambacounda,Koumpentoum,Zone soudano-sahélienne,75.37368774414062,16.625,-15.125,Saint-Louis,Podor,4.25,5.75,473.10999999999996,30.466037637096342,29.377405166625977,10.354358637239592,10.961411476135254,75.37368774414062,23.013178825378418,36.27738952636719,43.41330490112307,48.46103401184084,64.46803680419923,3.8220059863548457,11.541904493336338,62.03389830508475,4.25,5.75,473.10999999999996,221064.390625,265.2677307128906,1666.726318359375,1.000000238418579,1.175087571144104,4,283,0.9593220338983051,0.013559322033898305,295,295,30.46955673620519,3.8220059863548457,0.18422018523307226
29,2021-09-16,CHIRPS,205258.34375,274,60.888888888888886,749.1180419921875,14.444382564265426,-14.876217513980501,Kaffrine,Koungheul,Zone soudano-sahélienne,41.406593322753906,13.875,-14.125,Tambacounda,Tambacounda,4.25,5.75,473.10999999999996,25.489569705768222,25.35717487335205,6.631803185369438,9.981623649597168,41.406593322753906,20.785409450531006,30.58322048187256,34.31722717285157,36.30369853973389,40.557492332458494,3.12356431713912,5.645120639121908,54.01459854014598,4.25,5.75,473.10999999999996,205258.34375,255.6085968017578,1606.0362548828125,1.0,0.9854035377502441,3,266,0.9708029197080292,0.010948905109489052,274,274,25.513598081322513,3.12356431713912,0.14882607529986736
30,2006-06-14,CHIRPS,191597.859375,256,56.888888888888886,748.4291381835938,14.45416478627348,-13.80771111661204,Tambacounda,Tambacounda,Zone soudano-sahélienne,24.10192108154297,12.625,-13.375,Kédougou,Salémata,4.25,5.75,473.10999999999996,10.978315332904458,11.003154277801514,4.999338146990873,0.8585042357444763,24.10192108154297,7.305031657218933,14.279657363891602,17.647406578063965,19.35479164123535,23.426040172576904,4.503805226710104,13.808731222873163,68.359375,4.25,5.75,473.10999999999996,191597.859375,246.95645141601562,1551.6732177734375,1.0,1.447788119316101,5,231,0.90234375,0.01953125,256,256,10.999062863165957,4.503805226710104,0.2586956907762714
31,1998-09-07,CHIRPS,213141.34375,284,63.111111111111114,750.4976806640625,13.97927382197291,-13.768716235524904,Tambacounda,Tambacounda,Zone soudano-sahélienne,67.4416275024414,12.625,-14.125,Kolda,Médina Yoro Foulah,4.25,5.25,473.10999999999996,35.017915060822396,33.071638107299805,13.609637140982665,11.155200004577637,67.4416275024414,24.00633478164673,43.77633571624756,56.018863677978516,59.403879165649414,66.44430816650392,3.814649407551113,8.037214649145,68.66197183098592,4.25,5.25,473.10999999999996,213141.34375,260.470703125,1636.585693359375,1.000000238418579,1.100756287574768,3,282,0.9929577464788732,0.01056338028169014,284,284,35.05980821131042,3.814649407551113,0.22048453220436737
32,1999-07-07,CHIRPS,210458.96875,281,62.44444444444444,748.9642944335938,14.619590244778012,-14.640271201261946,Kaffrine,Koungheul,Zone soudano-sahélienne,41.45860290527344,12.875,-16.375,Ziguinchor,Bignona,4.25,5.75,473.10999999999996,22.725186135845252,22.251371383666992,6.103164792780947,7.172128200531006,41.45860290527344,18.315025329589844,26.930652618408203,30.97259521484375,33.743385314941406,36.56478424072265,3.8220669168771715,9.501824507954943,65.83629893238434,4.25,5.75,473.10999999999996,210458.96875,258.8265380859375,1626.255126953125,0.9999998807907104,1.1656280755996704,6,266,0.9466192170818505,0.021352313167259787,281,281,22.733831705739902,3.8220669168771715,0.15118930486262605
33,2003-10-21,CHIRPS,189330.625,253,56.22222222222222,748.3424072265625,14.333878472877453,-13.108424783104729,Tambacounda,Goudiry,Zone soudano-sahélienne,22.920392990112305,14.125,-12.125,Tambacounda,Goudiry,4.25,5.75,473.10999999999996,7.294265527499052,6.602557182312012,4.416560311688586,0.9323904514312744,22.920392990112305,3.8220608234405518,9.411822319030762,14.637999725341798,15.726767730712886,18.91152687072754,4.451043011566868,9.450423193818564,73.12252964426878,4.25,5.75,473.10999999999996,189330.625,245.49095153808594,1542.4652099609375,0.9999998807907104,1.4068511724472046,4,246,0.9723320158102767,0.015810276679841896,253,253,7.312843977552727,4.451043011566868,0.3351957519281896
34,2002-07-07,CHIRPS,198661.515625,265,58.888888888888886,749.6660766601562,14.302192264660665,-14.352073475905746,Tambacounda,Koumpentoum,Zone soudano-sahélienne,50.7022705078125,15.625,-14.875,Louga,Linguère,4.25,5.5,473.10999999999996,25.92916780597759,25.23721694946289,9.354667406226532,3.245225667953491,50.7022705078125,19.880413055419922,32.316619873046875,38.45054473876953,41.669065093994135,48.45787536621094,3.910538372547074,8.778076709308717,70.18867924528301,4.25,5.5,473.10999999999996,198661.515625,251.467529296875,1580.01708984375,1.0000001192092896,1.0222018957138062,6,250,0.9433962264150944,0.022641509433962263,265,265,25.951510385158905,3.910538372547074,0.20421674991335403
35,1997-06-09,CHIRPS,185489.1875,248,55.111111111111114,747.9402465820312,14.351842781006113,-14.890842820537392,Kaffrine,Koungheul,Zone soudano-sahélienne,38.63206481933594,12.875,-16.375,Ziguinchor,Bignona,4.25,5.75,473.10999999999996,9.589990670642544,7.647045850753784,6.152404428811203,0.47910958528518677,38.63206481933594,5.5057960748672485,12.173245668411255,19.44582099914551,23.006857776641823,26.501738681793213,5.533126168140928,20.0,83.87096774193549,4.25,5.75,473.10999999999996,185489.1875,242.98773193359375,1526.7369384765625,1.0000001192092896,1.2777053117752075,7,239,0.9637096774193549,0.028225806451612902,248,248,9.618204745639153,5.533126168140928,0.3338279537868518
36,2004-10-24,CHIRPS,184301.3125,246,54.666666666666664,749.1923217773438,13.98779195613487,-13.663445805241825,Tambacounda,Tambacounda,Zone soudano-sahélienne,17.66349983215332,14.125,-13.375,Tambacounda,Tambacounda,4.25,4.75,473.10999999999996,6.53198026980811,5.5826544761657715,4.319276024915178,0.6959831714630127,17.66349983215332,2.8419052362442017,9.88334345817566,13.062280178070068,14.375215291976929,16.853028583526616,4.251791358869418,12.088713681719254,68.69918699186992,4.25,4.75,473.10999999999996,184301.3125,242.20843505859375,1521.840576171875,1.0,1.0268876552581787,1,246,1.0,0.0040650406504065045,246,246,6.551094842706789,4.251791358869418,0.37197940774513394
37,2023-08-15,CHIRPS,257155.9375,343,76.22222222222223,749.7257690429688,14.347566547431308,-14.011484662792489,Tambacounda,Koumpentoum,Zone soudano-sahélienne,63.56966018676758,12.375,-16.125,Sédhiou,Goudomp,4.25,5.25,473.10999999999996,27.846076295257657,26.659799575805664,7.284461588653914,13.914947509765625,63.56966018676758,23.210972785949707,30.715869903564453,37.39617080688477,41.74331512451172,51.89063804626464,2.718588842468445,5.897222524658601,34.40233236151604,4.25,5.25,473.10999999999996,257155.9375,286.1036071777344,1797.64208984375,1.0,1.159359097480774,1,343,1.0,0.0029154518950437317,343,343,27.861451952160127,2.718588842468445,0.13858253231087692
38,1989-06-13,CHIRPS,182525.6875,244,54.22222222222222,748.0560913085938,14.676577275139609,-14.148757096033458,Tambacounda,Koumpentoum,Zone soudano-sahélienne,28.364299774169922,14.625,-16.375,Diourbel,Bambey,4.0,5.75,445.28,12.117621184861074,13.086808681488037,5.77098745166798,1.0521221160888672,28.364299774169922,7.62868332862854,15.96419358253479,19.34634475708008,20.734315872192383,25.497723999023425,5.039753880196689,14.099824703303204,70.90163934426229,4.0,5.75,445.28,182525.6875,241.0388641357422,1514.491943359375,0.9999998807907104,1.7452563047409058,4,241,0.9877049180327869,0.01639344262295082,244,244,12.135123928276217,5.039753880196689,0.27050003984903226
39,1986-09-13,CHIRPS,218245.890625,291,64.66666666666667,749.9859008789062,14.28385118559596,-13.775031096843273,Tambacounda,Tambacounda,Zone soudano-sahélienne,61.058448791503906,13.625,-13.875,Tambacounda,Tambacounda,4.25,5.75,473.10999999999996,28.16058006483255,26.583642959594727,8.213906226114872,10.743197441101074,61.058448791503906,21.809121131896973,32.96177291870117,39.695343017578125,43.28325271606445,49.415940475463884,3.3320196362919687,6.369966467578073,54.29553264604811,4.25,5.75,473.10999999999996,218245.890625,263.5712890625,1656.0672607421875,1.0,1.153351068496704,3,278,0.9553264604810997,0.010309278350515464,291,291,28.175215715917883,3.3320196362919687,0.16186774463810183
40,1984-06-20,CHIRPS,182452.75,243,54.0,750.8343505859375,13.790199556338097,-14.560167638723295,Tambacounda,Koumpentoum,Zone soudano-sahélienne,42.171104431152344,12.875,-15.125,Kolda,Kolda,4.25,5.75,473.10999999999996,16.241171421828092,16.86471176147461,7.409593095181499,2.5546891689300537,42.171104431152344,10.1725435256958,21.360300064086914,25.695981597900392,27.403424453735347,35.58977867126465,3.1455052655016007,5.745288532720898,54.732510288065846,4.25,5.75,473.10999999999996,182452.75,240.99069213867188,1514.189208984375,1.0,1.4250222444534302,3,238,0.9794238683127572,0.012345679012345678,243,243,16.268176643562942,3.1455052655016007,0.25871354313420825
41,2008-07-20,CHIRPS,208594.28125,278,61.77777777777778,750.339111328125,14.07693987760716,-13.245618143929574,Tambacounda,Tambacounda,Zone soudano-sahélienne,51.53886795043945,12.375,-11.625,Kédougou,Saraya,4.25,5.25,473.10999999999996,25.337061106729852,25.23175048828125,7.666203673289635,9.157502174377441,51.53886795043945,20.14029836654663,30.665188789367676,34.98090171813965,37.86488723754882,45.17754562377933,3.056126463101869,5.250658904718359,51.43884892086331,4.25,5.25,473.10999999999996,208594.28125,257.6773376464844,1619.0345458984375,1.0000001192092896,1.1040377616882324,5,266,0.9568345323741008,0.017985611510791366,278,278,25.362050931369897,3.056126463101869,0.17076312099416668
42,1996-06-04,CHIRPS,181964.484375,242,53.77777777777778,751.9193725585938,13.475569825536912,-13.368138548919521,Tambacounda,Tambacounda,Zone soudanienne,45.816890716552734,12.625,-14.875,Kolda,Kolda,4.0,5.25,445.28,17.700492437713404,16.137313842773438,10.036027025023825,0.541225790977478,45.816890716552734,9.65724229812622,26.0595645904541,32.225120544433594,34.41608448028564,40.38038902282715,4.499719018283588,9.866398356834425,80.16528925619835,4.0,5.25,445.28,181964.484375,240.6680145263672,1512.1617431640625,1.0,1.4429168701171875,4,238,0.9834710743801653,0.01652892561983471,242,242,17.72833052069246,4.499719018283588,0.322236130693347
43,2002-08-10,CHIRPS,244618.640625,326,72.44444444444444,750.3639526367188,14.091795033247584,-14.183623076321636,Tambacounda,Koumpentoum,Zone soudano-sahélienne,52.21275329589844,12.625,-12.875,Kédougou,Salémata,4.25,5.75,473.10999999999996,27.376897937681047,26.84187602996826,8.281122810400946,10.349971771240234,52.21275329589844,21.528963565826416,33.17240238189697,37.66910743713379,41.26790714263916,48.36207962036133,2.580973094699901,5.2870118841092335,28.220858895705522,4.25,5.75,473.10999999999996,244618.640625,279.04217529296875,1753.2738037109375,0.9999998211860657,1.3628239631652832,1,326,1.0,0.003067484662576687,326,326,27.40189314745131,2.580973094699901,0.17102165208983622
44,2005-06-28,CHIRPS,184084.46875,246,54.666666666666664,748.3108520507812,14.615839691123751,-14.720000852921155,Kaffrine,Koungheul,Zone soudano-sahélienne,31.740156173706055,13.125,-15.125,Kolda,Kolda,4.25,5.0,473.10999999999996,15.196428297011833,14.203955173492432,4.639885840927162,4.70943546295166,31.740156173706055,11.990966558456421,17.934692859649658,21.467700004577637,24.265496730804443,27.72928848266602,3.7879363807785227,9.512696210461145,60.56910569105691,4.25,5.0,473.10999999999996,184084.46875,242.06591796875,1520.945068359375,0.9999998807907104,1.0606151819229126,2,245,0.9959349593495935,0.008130081300813009,246,246,15.216171231309154,3.7879363807785227,0.1687521382380448
45,1989-10-09,CHIRPS,179813.25,240,53.333333333333336,749.2218627929688,14.154263707416174,-13.641091393545212,Tambacounda,Tambacounda,Zone soudano-sahélienne,25.3177490234375,13.875,-13.375,Tambacounda,Tambacounda,4.25,5.75,473.10999999999996,10.695199825366338,9.569806098937988,5.619635879372273,2.0805420875549316,25.3177490234375,6.21181845664978,15.058159351348877,18.71755447387695,20.468088436126703,24.537665348052975,3.605541072908827,7.401192667314707,61.666666666666664,4.25,5.75,473.10999999999996,179813.25,239.2411651611328,1503.1966552734375,0.9999998807907104,1.3218554258346558,6,230,0.9583333333333334,0.025,240,240,10.718791273627703,3.605541072908827,0.2980182988916138
46,2002-10-11,CHIRPS,178440.296875,238,52.888888888888886,749.7491455078125,13.732772619475373,-15.077346246065519,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,51.243408203125,12.375,-16.625,Ziguinchor,Oussouye,4.25,4.5,473.10999999999996,12.273512063907976,10.099920749664307,8.237835654768029,1.9734511375427246,51.243408203125,6.718680143356323,16.24699115753174,22.742505073547367,28.945768356323217,37.24847858428954,3.2017650727398137,6.363498308161145,53.78151260504202,4.25,4.5,473.10999999999996,178440.296875,238.3260498046875,1497.44677734375,1.0000001192092896,0.8520283699035645,2,237,0.9957983193277311,0.008403361344537815,238,238,12.313467284163593,3.2017650727398137,0.35020314125724106
47,2018-09-06,CHIRPS,190768.90625,254,56.44444444444444,751.0587158203125,13.65100177819099,-14.49381892083348,Tambacounda,Tambacounda,Zone soudano-sahélienne,86.33179473876953,12.625,-16.375,Ziguinchor,Ziguinchor,4.25,5.25,473.10999999999996,32.75279973623321,28.045183181762695,15.243979045228693,10.392897605895996,86.33179473876953,22.5190372467041,38.31106948852539,57.53822250366211,65.29154014587401,77.06078620910644,3.1246309976049074,6.304718546553389,41.732283464566926,4.25,5.25,473.10999999999996,190768.90625,246.42164611816406,1548.3128662109375,1.0,1.1040366888046265,2,253,0.9960629921259843,0.007874015748031496,254,254,32.81320362936515,3.1246309976049074,0.24377478546139697
48,2019-10-13,CHIRPS,178778.0,238,52.888888888888886,751.1680908203125,13.579742382108034,-13.97197129216327,Tambacounda,Tambacounda,Zone soudano-sahélienne,26.476001739501953,12.625,-14.125,Kolda,Médina Yoro Foulah,4.0,5.25,445.28,11.708104699599643,10.975090026855469,5.620366891157226,2.82887601852417,26.476001739501953,7.187621474266052,15.905202627182007,19.811716461181643,21.951156425476064,24.54698446273804,3.0898837932219916,5.722232505341503,49.15966386554622,4.0,5.25,445.28,178778.0,238.5514678955078,1498.8631591796875,1.0,1.1244648694992065,5,231,0.9705882352941176,0.02100840336134454,238,238,11.732304421681903,3.0898837932219916,0.2714555045525593
49,1999-10-19,CHIRPS,176387.734375,236,52.44444444444444,747.4056396484375,14.750052538345404,-14.117829719840179,Tambacounda,Koumpentoum,Zone soudano-sahélienne,14.733231544494629,13.875,-13.375,Tambacounda,Tambacounda,3.75,5.75,417.45,5.5979437307786135,4.991819858551025,3.137246371033679,0.8426316976547241,14.733231544494629,3.1886764764785767,7.395387649536133,10.351929664611816,12.079840183258057,13.856033420562747,3.475333906237808,8.345616650371046,58.898305084745765,3.75,5.75,417.45,176387.734375,236.95138549804688,1488.8094482421875,1.0000001192092896,1.4790987968444824,2,235,0.9957627118644068,0.00847457627118644,236,236,5.608801411600608,3.475333906237808,0.31094714244496857
50,2023-07-03,CHIRPS,191532.78125,256,56.888888888888886,748.1749267578125,14.650908596252638,-13.77481736145929,Tambacounda,Koumpentoum,Zone soudano-sahélienne,33.70528793334961,13.875,-14.375,Tambacounda,Koumpentoum,4.25,5.25,473.10999999999996,16.592474562115967,15.473989963531494,5.343521660053151,3.964808702468872,33.70528793334961,12.558055639266968,20.778619289398193,23.24048137664795,26.44533634185791,30.91123495101928,3.032393069137104,6.806120563940087,40.625,4.25,5.25,473.10999999999996,191532.78125,246.91452026367188,1551.4097900390625,0.9999998807907104,1.1023523807525635,7,241,0.94140625,0.02734375,256,256,16.613138077357416,3.032393069137104,0.1788229481378545
