date,rank,year,month,phase,phase_description,day_of_year,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,std_precip,mean_anomaly,max_anomaly,std_anomaly,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_extent_km,lon_extent_km,regions_affected,departments_affected,climate_zones_affected,intensity_concentration,spatial_dispersion,anomaly_severity,geographic_validation,cluster
1983-05-27,933,1983,5,Phase_1_debut,Début de saison,147,61,13.556,6.377176529559933,13.648,0.3676929771900177,2.911912848718224,3.075797434838185,5.282,0.7221514174231225,13.44,-12.773,Tambacounda,Goudiry,Zone soudanienne,12.625,-13.125,Kédougou,Salémata,4.0,4.0,445.28,433.0853131627455,4,11,3,0.0198114266776268,621.1579265591588,2.641196822365241,PASSED,0
2010-06-29,934,2010,6,Phase_1_debut,Début de saison,180,61,13.556,8.852423116809032,18.057,3.126012325286865,3.749280643466604,2.992863402638016,5.242,0.8254537933573439,15.834,-13.928,Matam,Ranérou,Zone sahélienne,13.625,-16.625,Fatick,Foundiougne,3.0,5.5,333.96,589.0285295013344,7,12,2,0.0193340817887238,677.1143788194166,2.621234599920101,PASSED,3
2023-06-15,941,2023,6,Phase_1_debut,Début de saison,166,60,13.333,11.69769701162974,22.913,1.7233548164367676,6.116700326308458,2.6361832726149776,5.607,0.6531192981522483,13.884,-14.563,Tambacounda,Koumpentoum,Zone soudano-sahélienne,13.125,-14.875,Kolda,Kolda,3.25,5.25,361.79,567.3554779898685,10,17,3,0.0212237022586087,672.8924477341176,2.803436362619573,PASSED,0
2011-06-25,944,2011,6,Phase_1_debut,Début de saison,176,60,13.333,9.539968117078145,14.986,3.1988320350646973,2.8729717635476697,3.1242156111063624,4.872,0.7980311146892785,15.643,-13.783,Matam,Ranérou,Zone sahélienne,15.375,-13.625,Matam,Ranérou,2.75,4.5,306.13,482.38484097894224,5,7,2,0.0181781996149119,571.3236498966933,2.436095587966448,PASSED,1
1984-06-29,945,1984,6,Phase_1_debut,Début de saison,181,60,13.333,19.647164869308472,36.603,12.129405975341797,5.216813476728902,2.665161108760441,4.793,0.5974936464961734,13.681,-15.008,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,12.875,-15.125,Kolda,Kolda,2.25,4.5,250.47,486.7274056220682,9,19,2,0.017841725438258,547.3927201195129,2.396507133248909,PASSED,4
1986-05-11,966,1986,5,Phase_1_debut,Début de saison,131,58,12.889,7.113728438985759,14.679,0.5525766611099243,3.5141865413445843,3.472622092577435,6.702,1.1017939176486922,13.006,-12.364,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,1.75,3.25,194.81,352.5081500487881,3,6,2,0.0214489077883238,402.7566628183436,3.351079118952631,PASSED,3
2018-06-04,980,2018,6,Phase_1_debut,Début de saison,155,58,12.889,14.749205268662552,22.228,6.163463115692139,3.978315422425176,2.669703454824258,3.555,0.4165918547001124,13.212,-12.193,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.625,Kédougou,Kédougou,2.25,1.75,250.47,189.6537619495696,2,6,2,0.0184957710731444,314.1715647188237,1.7775091558100762,PASSED,3
1993-06-27,981,1993,6,Phase_1_debut,Début de saison,178,58,12.889,19.009311955550626,27.194,10.03921604156494,3.813007105632332,2.465811655190469,3.318,0.2934359640328145,13.422,-12.879,Tambacounda,Goudiry,Zone soudanienne,12.625,-12.875,Kédougou,Salémata,2.75,2.75,306.13,297.76818865027974,4,7,2,0.017935083695772,427.0614385507881,1.6591020322209395,PASSED,3
2012-06-21,985,2012,6,Phase_1_debut,Début de saison,173,57,12.667,11.68166982918455,18.312,5.444429874420166,3.355577320033163,2.9450549908079293,5.101,0.7556263286995437,14.998,-12.873,Matam,Kanel,Zone soudano-sahélienne,14.125,-13.875,Tambacounda,Tambacounda,2.0,3.0,222.64,322.5843125721576,3,7,2,0.0189914637033847,391.9556212508649,2.5503749404185987,PASSED,0
1997-06-01,992,1997,6,Phase_1_debut,Début de saison,152,56,12.444,5.121470191649029,19.066,0.5804064869880676,4.933889643735483,7.147283209954646,17.915,4.906994801761977,13.292,-15.537,Sédhiou,Sédhiou,Zone soudanienne,12.375,-14.875,Kolda,Kolda,4.25,2.5,473.11,270.84479287807875,8,14,3,0.0344301583787632,545.1513224134831,8.957560883202369,PASSED,5
2010-06-13,998,2010,6,Phase_1_debut,Début de saison,164,56,12.444,6.405765748449734,13.571,1.1668637990951538,2.9937080807126164,3.079827253105585,5.473,0.9656571566156056,15.469,-12.855,Matam,Kanel,Zone soudano-sahélienne,15.875,-11.375,Matam,Kanel,2.5,5.0,278.3,536.4362645665584,6,11,2,0.021757359815278,604.3299998797203,2.7366164991557334,PASSED,3
1987-06-26,999,1987,6,Phase_1_debut,Début de saison,177,56,12.444,26.20642055783953,36.586,16.053627014160156,4.73223401945345,3.0681248267892856,4.781,0.7143995790112272,12.812,-12.625,Kédougou,Salémata,Zone soudanienne,12.375,-12.875,Kédougou,Kédougou,1.25,3.25,139.15,352.78285281621754,3,7,2,0.0184394189874575,379.234046393878,2.390577804187328,PASSED,0
2008-06-12,1003,2008,6,Phase_1_debut,Début de saison,164,56,12.444,16.77364698478154,23.945,6.145994186401367,4.521307664866825,2.585196785301608,3.509,0.3920641387576317,13.563,-12.429,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-12.375,Tambacounda,Goudiry,2.75,2.25,306.13,243.4851783587712,3,8,2,0.0191545763270039,391.15292432168087,1.7546710757072463,PASSED,1
1987-06-12,1009,1987,6,Phase_1_debut,Début de saison,163,55,12.222,24.500927283547146,47.156,10.1709623336792,8.658858437642154,3.29138364545383,5.931,1.087276332653866,12.663,-13.699,Tambacounda,Tambacounda,Zone soudanienne,12.375,-11.625,Kédougou,Saraya,2.0,5.25,222.64,570.2149365263203,6,13,2,0.0204526948422623,612.1385824714985,2.9652584387722323,PASSED,0
2023-06-23,1015,2023,6,Phase_1_debut,Début de saison,174,55,12.222,22.637210447138006,32.366,15.13803482055664,3.9566869995896266,2.773541385499795,4.303,0.531723671578282,12.74,-13.752,Tambacounda,Tambacounda,Zone soudanienne,12.625,-11.375,Kédougou,Saraya,1.0,5.25,111.32,570.0419640159778,5,12,1,0.0187372808627937,580.80976517042,2.151261876032292,PASSED,0
2020-06-25,1016,2020,6,Phase_1_debut,Début de saison,177,55,12.222,21.49305114746094,32.226,14.012445449829102,3.986538482744864,2.537620058266139,4.099,0.4553557798204556,12.943,-13.882,Tambacounda,Tambacounda,Zone soudanienne,12.875,-13.625,Tambacounda,Tambacounda,2.0,3.75,222.64,406.8437016760771,4,9,2,0.0188073264974499,463.7783607565071,2.049522718614761,PASSED,3
1985-05-11,1020,1985,5,Phase_1_debut,Début de saison,131,54,12.0,1.7174051482644346,5.775,0.1245159730315208,1.3929315947819354,7.658791344443069,19.474,3.817309427078844,14.197,-13.638,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.875,-13.625,Tambacounda,Tambacounda,3.0,5.0,333.96,539.5996113865369,6,10,3,0.0307005662776916,634.5841268468679,9.737237383932902,PASSED,3
2009-06-18,1022,2009,6,Phase_1_debut,Début de saison,169,54,12.0,21.10105599738933,38.744,2.5195860862731934,6.731489096267855,3.6243786032988754,7.226,1.266445212584045,13.232,-15.69,Sédhiou,Sédhiou,Zone soudanienne,13.375,-16.625,Ziguinchor,Bignona,4.25,4.25,473.11,460.54965150054,8,16,3,0.0204031227134278,660.2568015532054,3.613059326835807,PASSED,3
1991-06-02,1028,1991,6,Phase_1_debut,Début de saison,153,54,12.0,17.478913987124407,28.081,4.490985870361328,5.7455940789470406,3.490857206237205,5.371,0.8499945460111562,12.936,-13.076,Kédougou,Salémata,Zone soudanienne,12.375,-12.875,Kédougou,Kédougou,2.5,3.0,278.3,325.4846316736476,4,8,2,0.0205195191706288,428.2419039143998,2.6856507452508214,PASSED,0
2010-06-28,1029,2010,6,Phase_1_debut,Début de saison,179,54,12.0,17.386481832574916,32.083,2.1953353881835938,8.807754815368893,2.8062966172902857,5.071,0.8008821542636307,13.131,-13.033,Tambacounda,Tambacounda,Zone soudanienne,12.375,-12.875,Kédougou,Kédougou,4.25,5.25,473.11,569.149866373679,7,13,3,0.0232709214056815,740.1112300817874,2.5355257315718167,PASSED,3
2000-06-29,1038,2000,6,Phase_1_debut,Début de saison,181,54,12.0,12.594305912653605,25.562,6.499686241149902,3.4438637278787607,2.4913702924638725,3.598,0.3820040854264291,15.021,-12.204,Matam,Kanel,Zone soudano-sahélienne,12.625,-14.125,Kolda,Médina Yoro Foulah,4.0,2.75,445.28,295.66947988889274,4,6,3,0.019903199351779,534.5041838823793,1.799034964569185,PASSED,1
2009-05-14,1045,2009,5,Phase_1_debut,Début de saison,134,53,11.778,11.246587496321157,21.181,0.4786896407604217,6.563219372984229,4.097961117445136,6.616,1.257514788803996,12.942,-12.124,Kédougou,Salémata,Zone soudanienne,13.125,-11.875,Tambacounda,Goudiry,3.0,2.5,333.96,271.2305068298288,3,7,2,0.0252935652483936,430.2269880803223,3.3080767039503938,PASSED,0
2023-05-09,1046,2023,5,Phase_1_debut,Début de saison,129,53,11.778,1.5747446250521913,6.296,0.1209628507494926,1.7599334817367005,3.235724748551561,6.211,1.142817993283631,13.59,-12.515,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-11.875,Tambacounda,Goudiry,4.0,4.0,445.28,432.8123491964668,5,12,3,0.0424344940137215,620.967640756718,3.105599271234919,PASSED,0
2022-06-13,1056,2022,6,Phase_1_debut,Début de saison,164,53,11.778,12.200951625716012,22.752,3.713721990585327,6.191094682238141,2.810133641285422,4.628,0.6654251919894001,13.926,-12.278,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-15.125,Kolda,Kolda,4.0,5.5,445.28,594.2642699178115,5,8,3,0.0237260822659361,742.5794932200521,2.313774044099313,PASSED,4
1999-06-21,1061,1999,6,Phase_1_debut,Début de saison,172,53,11.778,14.730695679502666,29.533,3.536996841430664,4.943762082633245,2.5971905754479727,4.179,0.4608033887624881,13.647,-15.248,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,12.875,-16.375,Ziguinchor,Bignona,2.75,3.75,306.13,405.6649614878437,12,19,2,0.020993089944609,508.212198893271,2.0893295395140905,PASSED,1
2014-05-19,1070,2014,5,Phase_1_debut,Début de saison,139,52,11.556,2.6461318834469867,10.056,0.2329999804496765,2.3335660405108527,3.463979007385673,7.726,1.2159169940646446,13.334,-13.468,Tambacounda,Tambacounda,Zone soudanienne,12.375,-11.625,Kédougou,Saraya,4.0,4.25,445.28,460.35674829911966,5,11,3,0.0341867148413264,640.4706214609215,3.8628032179054377,PASSED,3
1991-05-21,1077,1991,5,Phase_1_debut,Début de saison,141,51,11.333,4.84031934597913,19.887,0.8207553029060364,4.6871947128918094,4.209287421942141,8.627,1.5873945037127608,13.749,-11.872,Tambacounda,Goudiry,Zone soudano-sahélienne,13.125,-12.125,Tambacounda,Goudiry,3.25,1.5,361.79,162.19551609122263,3,6,3,0.0379947121735975,396.4837868722983,4.313474391917129,PASSED,3
1992-06-04,1080,1992,6,Phase_1_debut,Début de saison,156,51,11.333,8.141982644212012,21.155,1.919951677322388,4.864026021445849,2.839458914497079,5.321,0.7471687190713959,14.318,-12.093,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-12.875,Kédougou,Salémata,4.25,2.25,473.11,242.6902080668121,3,8,3,0.0266056388289803,531.7251165701246,2.6605934657394887,PASSED,3
2005-06-27,1081,2005,6,Phase_1_debut,Début de saison,178,51,11.333,9.482205185235715,19.27,4.773796081542969,3.1731995042523367,3.0218572956505385,5.241,0.859757241340852,15.97,-12.513,Matam,Matam,Zone sahélienne,16.375,-11.375,Matam,Kanel,3.0,5.0,333.96,535.1183729605361,3,4,2,0.0218037093778242,630.778048538019,2.620687589514749,PASSED,2
2020-06-23,1084,2020,6,Phase_1_debut,Début de saison,175,51,11.333,19.73005709928625,30.723,10.358654022216797,3.982765291094791,2.817281609922206,4.599,0.490355361131056,13.412,-12.054,Tambacounda,Goudiry,Zone soudanienne,13.625,-12.125,Tambacounda,Goudiry,2.25,2.0,250.47,216.568335761741,3,6,2,0.0204068353877388,331.11488445985054,2.299572127698499,PASSED,3
2018-06-13,1088,2018,6,Phase_1_debut,Début de saison,164,51,11.333,10.035365992901372,20.552,2.2571115493774414,4.194298891201778,2.6860967652500194,3.963,0.5235469592380286,14.7,-12.301,Tambacounda,Bakel,Zone soudano-sahélienne,13.625,-12.125,Tambacounda,Goudiry,2.75,2.0,306.13,215.3527033207796,2,4,2,0.0230330132295166,374.2891461858969,1.9813648154520915,PASSED,3
2021-06-27,1089,2021,6,Phase_1_debut,Début de saison,178,51,11.333,17.022502786972943,26.882,9.224782943725586,4.427735822411671,2.508007626516616,3.925,0.3889228287664272,13.91,-12.241,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-14.875,Kolda,Kolda,3.0,3.75,333.96,405.2074750708717,4,6,2,0.0209344627030008,525.0927263739339,1.9625112193580168,PASSED,3
1999-06-29,1093,1999,6,Phase_1_debut,Début de saison,180,51,11.333,16.545182910619996,27.498,7.793322086334228,5.276530387822333,2.350086257605797,3.627,0.3485684942707993,13.847,-13.081,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-14.875,Kolda,Kolda,3.5,5.0,389.62,540.424510361567,6,10,3,0.0216021113439234,666.2299796425701,1.8133224571243969,PASSED,1
2013-05-31,1094,2013,5,Phase_1_debut,Début de saison,151,51,11.333,6.518024891030555,11.751,1.9180124998092647,2.9589845101869336,2.384255648918599,3.124,0.3103873223127499,13.956,-12.846,Tambacounda,Goudiry,Zone soudano-sahélienne,13.625,-12.125,Tambacounda,Goudiry,3.0,5.0,333.96,540.1691776473073,6,10,3,0.0236487903576897,635.0685111999084,1.56184139517132,PASSED,3
1985-05-23,1096,1985,5,Phase_1_debut,Début de saison,143,50,11.111,0.76613340690732,5.985,0.104270689189434,1.158263860031577,5.055481534337085,11.013,2.342058363174996,14.336,-14.315,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.875,-13.375,Tambacounda,Tambacounda,3.75,5.5,417.45,593.1937729049685,8,15,3,0.0657126298776565,725.357406964478,5.506302046895162,PASSED,1
2005-05-11,1097,2005,5,Phase_1_debut,Début de saison,131,50,11.111,2.4840172101557254,6.799,0.1106024757027626,2.028205586998769,3.876283979616895,10.23,2.2425615671170425,12.961,-14.017,Kolda,Vélingara,Zone soudanienne,12.375,-14.875,Kolda,Kolda,2.75,4.25,306.13,461.0569107175159,5,12,2,0.0333335177733673,553.4338741397922,5.115193532930402,PASSED,2
1987-06-05,1098,1987,6,Phase_1_debut,Début de saison,156,50,11.111,8.080820580720902,19.777,0.6375666260719299,3.911733301763893,3.686089208969554,9.749,1.6108047343590468,14.14,-14.572,Kaffrine,Koungheul,Zone soudano-sahélienne,12.375,-15.375,Sédhiou,Bounkiling,4.25,4.75,473.11,512.7487500672587,8,16,3,0.0246865962638666,697.6706552489765,4.874698300695776,PASSED,0
2005-05-10,1099,2005,5,Phase_1_debut,Début de saison,130,50,11.111,11.036210601329804,24.991,0.2242003679275512,5.795512811185096,5.007287852440219,9.152,1.8946809336521,13.062,-12.162,Tambacounda,Goudiry,Zone soudanienne,13.125,-12.375,Tambacounda,Goudiry,2.0,2.0,222.64,216.87981045229867,2,5,2,0.0255153588839112,310.8141285307426,4.576226060527201,PASSED,2
2001-05-08,1122,2001,5,Phase_1_debut,Début de saison,128,49,10.889,9.387064216088277,15.756,1.824745535850525,3.2890587289425857,4.72098267264489,11.534,2.247485322699436,12.725,-12.714,Kédougou,Salémata,Zone soudanienne,12.625,-12.625,Kédougou,Salémata,1.25,2.75,139.15,298.61151326723194,3,7,2,0.0229136239876579,329.4412793789984,5.766824408374164,PASSED,3
1984-05-27,1123,1984,5,Phase_1_debut,Début de saison,148,49,10.889,14.371333638016058,25.189,4.245505332946777,5.400291168176933,4.1362652237011135,8.055,1.7005228641961527,12.752,-13.311,Tambacounda,Tambacounda,Zone soudanienne,12.375,-13.125,Kédougou,Salémata,1.25,4.25,139.15,461.44095588506326,4,9,2,0.0232898324935893,481.9652233006505,4.02765869683626,PASSED,4
2000-05-22,1125,2000,5,Phase_1_debut,Début de saison,143,49,10.889,7.181134803562748,19.837,0.315062016248703,4.759104259037756,3.957906483695337,7.142,1.4363946537601164,13.165,-12.968,Tambacounda,Tambacounda,Zone soudanienne,13.125,-12.625,Tambacounda,Goudiry,2.5,5.25,278.3,569.0695172869869,6,13,2,0.0293714687779867,633.4753336300824,3.571033488629097,PASSED,1
1995-05-24,1127,1995,5,Phase_1_debut,Début de saison,144,49,10.889,5.347102437700544,11.588,0.4791138172149658,3.029310069739458,3.159342716169053,5.422,0.8791581172465356,12.985,-13.923,Tambacounda,Tambacounda,Zone soudanienne,12.375,-14.125,Kolda,Médina Yoro Foulah,3.5,4.5,389.62,488.1309272775787,4,8,3,0.0269583603668152,624.5602745451145,2.71078505575119,PASSED,3
1999-05-17,1139,1999,5,Phase_1_debut,Début de saison,137,48,10.667,7.314459823071957,15.943,1.2866398096084597,3.398284791689337,3.556704230811217,6.391,1.029856608895122,13.058,-12.859,Tambacounda,Tambacounda,Zone soudanienne,13.125,-12.625,Tambacounda,Goudiry,1.75,2.5,194.81,271.1041210478545,3,6,2,0.0253302391203769,333.8388504097145,3.195267499480576,PASSED,1
2001-06-09,1142,2001,6,Phase_1_debut,Début de saison,160,48,10.667,13.43280816078186,29.68,2.3092730045318604,6.677944390024319,3.244804446780173,5.689,0.8635827107627259,13.171,-16.105,Sédhiou,Goudomp,Zone soudanienne,12.375,-15.875,Sédhiou,Goudomp,3.5,1.5,389.62,162.58755744749595,9,16,3,0.02598218919283,422.18295585177617,2.844580531209,PASSED,3
1984-06-14,1153,1984,6,Phase_1_debut,Début de saison,166,47,10.444,11.089045085805529,21.633,1.852321743965149,5.240805459611534,4.563679740746133,8.136,1.7848837117410696,14.511,-15.164,Kaffrine,Koungheul,Zone soudano-sahélienne,12.875,-12.375,Kédougou,Salémata,3.0,4.75,333.96,511.90209910446623,9,17,3,0.0260289621951868,611.2062111145949,4.068172855243334,PASSED,4
1989-06-25,1155,1989,6,Phase_1_debut,Début de saison,176,47,10.444,21.047116523093365,47.021,6.240976333618164,7.709585756745874,3.233946465877356,6.494,1.0965332729584196,13.343,-13.042,Tambacounda,Tambacounda,Zone soudanienne,12.375,-12.875,Kédougou,Kédougou,3.75,2.5,417.45,270.7874103374374,4,8,3,0.0241314176364694,497.5845025945399,3.247213506592173,PASSED,1
1983-06-12,1165,1983,6,Phase_1_debut,Début de saison,163,47,10.444,5.938824488761577,12.51,1.2264959812164309,3.731492198367284,2.771367897585144,4.666,0.6216535463375005,15.313,-11.996,Matam,Kanel,Zone soudano-sahélienne,14.625,-11.875,Tambacounda,Bakel,2.5,3.5,278.3,375.7883583918747,4,7,2,0.0296763433498658,467.61926084728384,2.3329954229243124,PASSED,0
2013-06-12,1171,2013,6,Phase_1_debut,Début de saison,163,47,10.444,6.970438657922948,13.289,3.502336025238037,2.792515098956074,2.3193117046709144,3.0,0.2367841991639216,14.707,-14.453,Tambacounda,Koumpentoum,Zone soudano-sahélienne,13.875,-14.875,Kaffrine,Malem-Hodar,2.75,4.25,306.13,457.6101304034481,4,10,2,0.0246914563684447,550.5657177602513,1.4999341140367517,PASSED,3
2020-06-12,1174,2020,6,Phase_1_debut,Début de saison,164,46,10.222,10.71334155227827,32.58,1.3799934387207031,7.919891460516461,3.7135074618802175,7.043,1.333536208195744,14.506,-15.215,Kaffrine,Koungheul,Zone soudano-sahélienne,14.375,-14.375,Tambacounda,Koumpentoum,1.75,2.75,194.81,296.37120833525324,8,18,2,0.0336195212152951,354.66438603819256,3.521697457794746,PASSED,3
2008-06-06,1175,2008,6,Phase_1_debut,Début de saison,158,46,10.222,12.469365472378938,18.873,3.719146728515625,3.689958423973872,4.16512957972559,7.004,1.4894678730576678,13.53,-16.045,Kaolack,Nioro du Rip,Zone soudano-sahélienne,12.375,-16.125,Sédhiou,Goudomp,2.25,1.75,250.47,189.4031782741087,7,17,2,0.0236428212113392,314.02036016249616,3.502057483279702,PASSED,1
1992-06-09,1176,1992,6,Phase_1_debut,Début de saison,161,46,10.222,19.92957338820333,43.807,0.9686115980148317,7.11475452780747,2.877790277417606,6.589,0.9545184089327908,13.213,-13.067,Tambacounda,Tambacounda,Zone soudanienne,13.375,-11.875,Tambacounda,Goudiry,3.75,4.75,417.45,514.7724916452474,5,8,3,0.0245096805169239,662.7633316498857,3.294321367624945,PASSED,3
2014-05-20,1179,2014,5,Phase_1_debut,Début de saison,140,46,10.222,5.367491455181785,12.838,0.6815783977508545,3.590666830733534,3.137792659307656,5.259,0.8790996765025479,13.431,-12.38,Tambacounda,Goudiry,Zone soudanienne,13.375,-11.625,Tambacounda,Goudiry,2.25,4.25,250.47,460.1706683474499,4,11,2,0.0314677151400554,523.9200956859631,2.629516168106518,PASSED,3
1984-06-23,1182,1984,6,Phase_1_debut,Début de saison,175,46,10.222,15.13774822069251,23.085,6.458948135375977,4.728592778383399,2.7456723901744784,4.525,0.572858168651077,14.236,-11.884,Tambacounda,Goudiry,Zone soudano-sahélienne,13.625,-11.625,Tambacounda,Goudiry,3.5,1.5,389.62,161.85212739782222,3,5,3,0.0238603393438888,421.90027911604994,2.2626871603517,PASSED,4
1984-06-08,1184,1984,6,Phase_1_debut,Début de saison,160,46,10.222,9.122878789901732,14.202,3.707985877990722,2.566952517003879,2.638786537826705,4.132,0.4030303730547306,14.52,-13.134,Tambacounda,Goudiry,Zone soudano-sahélienne,14.125,-11.875,Tambacounda,Goudiry,2.5,5.25,278.3,565.7623058905726,7,13,2,0.0234602618409674,630.5060424604334,2.0659909881708094,PASSED,4
1999-06-27,1188,1999,6,Phase_1_debut,Début de saison,178,46,10.222,16.669207261956256,24.571,8.748754501342773,3.9728415988548096,2.5860008962574925,3.74,0.5382225877469616,13.83,-14.372,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.375,-16.625,Ziguinchor,Bignona,3.0,5.25,333.96,567.4863537616227,9,11,3,0.0229739820509859,658.4603519902786,1.8699643490244608,PASSED,1
1994-05-28,1189,1994,5,Phase_1_debut,Début de saison,148,46,10.222,5.351920298908068,13.559,0.8407829999923706,3.4972352104173554,2.5357218409371765,3.686,0.4297403400831644,13.871,-12.039,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-11.625,Tambacounda,Goudiry,4.0,2.5,445.28,270.1840451523896,4,7,3,0.0310217933121166,520.8394181558348,1.8428467299060185,PASSED,3
1989-06-26,1195,1989,6,Phase_1_debut,Début de saison,177,45,10.0,13.006649573644005,42.955,2.521040678024292,8.164847914525252,6.710525453337012,12.902,3.280947303723107,15.161,-15.154,Kaffrine,Koungheul,Zone soudano-sahélienne,12.875,-13.625,Tambacounda,Tambacounda,4.0,3.25,445.28,349.19777806996296,4,7,3,0.0309791709364811,565.8739872612975,6.45100713064779,PASSED,1
2002-05-24,1196,2002,5,Phase_1_debut,Début de saison,144,45,10.0,1.7665366775459714,7.011,0.1625644564628601,1.535370346923375,5.476848269063801,12.555,3.002998673909452,14.635,-12.92,Tambacounda,Goudiry,Zone soudano-sahélienne,12.625,-14.875,Kolda,Kolda,4.0,5.25,445.28,565.4670765522859,4,7,3,0.0390090434682494,719.7411311816137,6.27772372429047,PASSED,3
2010-06-30,1197,2010,6,Phase_1_debut,Début de saison,181,45,10.0,14.012568198310005,26.854,3.917043685913086,6.59382157194735,4.071597439746398,10.865,2.0131617513415514,14.639,-16.448,Diourbel,Bambey,Zone soudano-sahélienne,14.875,-16.875,Thiès,Tivaouane,3.25,1.75,361.79,188.4856020360693,9,15,3,0.0271429165731099,407.9446408367188,5.432579275738854,PASSED,3
2022-05-09,1199,2022,5,Phase_1_debut,Début de saison,129,45,10.0,5.225736720694436,15.512,0.4382164776325226,3.940669984283444,3.481680340630917,5.573,0.8179423850602398,12.722,-12.567,Kédougou,Salémata,Zone soudanienne,12.375,-11.625,Kédougou,Saraya,1.75,4.0,194.81,434.3488725261695,4,8,2,0.0348588899684248,476.03558339530105,2.786316126565546,PASSED,4
2005-06-04,1200,2005,6,Phase_1_debut,Début de saison,155,45,10.0,4.709308282534281,14.556,1.2441850900650024,3.2824294703810435,2.738985892027866,5.45,0.6942693187530091,14.578,-13.404,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-16.375,Ziguinchor,Oussouye,4.25,5.25,473.11,565.6141577760886,4,6,3,0.033018251407108,737.3957132888379,2.724841409642471,PASSED,2
2012-06-20,1202,2012,6,Phase_1_debut,Début de saison,172,45,10.0,11.24553140004476,20.044,5.095322608947754,3.087151354154478,2.718506750005945,4.435,0.6334801793468764,14.714,-14.169,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.625,-15.375,Kolda,Kolda,3.5,3.25,389.62,349.9261252715985,5,8,3,0.0238969466904921,523.6907747159524,2.2177128270852946,PASSED,0
1984-06-10,1204,1984,6,Phase_1_debut,Début de saison,162,45,10.0,21.48134341769748,27.998,15.2898588180542,3.350186854821157,2.856826287666508,3.955,0.5375749404982983,12.619,-14.352,Kolda,Médina Yoro Foulah,Zone soudanienne,12.375,-15.375,Sédhiou,Bounkiling,0.75,4.25,83.49,461.6817678181845,5,13,1,0.022762730899467,469.1701549817165,1.9774725047514072,PASSED,4
2000-06-25,1218,2000,6,Phase_1_debut,Début de saison,177,44,9.778,12.362082448872654,22.709,6.589327335357666,3.5548000915749784,2.892125008079443,4.921,0.6888272083219897,15.193,-12.533,Matam,Kanel,Zone soudano-sahélienne,15.125,-12.125,Matam,Kanel,1.5,2.5,166.98,268.5735672821771,2,5,2,0.0246065653862844,316.2500267226061,2.460442832599324,PASSED,1
2004-06-09,1233,2004,6,Phase_1_debut,Début de saison,161,43,9.556,11.888965190843097,18.746,2.385944604873657,3.4518042792806725,2.9844932113205864,9.182,1.2083739285023516,14.319,-14.155,Tambacounda,Koumpentoum,Zone soudano-sahélienne,14.625,-13.375,Tambacounda,Goudiry,2.75,3.0,306.13,323.5845240064868,5,10,3,0.0252161736223195,445.4464303387161,4.591128407061608,PASSED,3
1992-05-18,1238,1992,5,Phase_1_debut,Début de saison,139,43,9.556,2.970925560870836,16.877,0.1813316196203231,3.3441797059510074,2.5378239028175003,4.967,0.6217458514441059,13.257,-12.73,Tambacounda,Goudiry,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,4.25,5.0,473.11,541.7674720514898,7,13,3,0.0527222233083331,719.2670270998537,2.483343146653658,PASSED,3
1997-06-20,1247,1997,6,Phase_1_debut,Début de saison,171,43,9.556,17.200689071832702,27.9,9.957472801208496,4.497643205356731,2.651227606605474,3.893,0.4669275582180022,13.292,-15.188,Kolda,Kolda,Zone soudanienne,13.125,-14.875,Kolda,Kolda,1.75,2.75,194.81,297.9286750507941,7,11,2,0.0248458605590848,355.96689313933626,1.946261468565353,PASSED,5
2011-06-28,1251,2011,6,Phase_1_debut,Début de saison,179,43,9.556,15.719695867494096,25.578,8.338397979736328,3.8836465659106447,2.371146224301098,3.328,0.2967544576579986,14.171,-13.618,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-13.625,Kolda,Vélingara,4.25,4.75,473.11,512.6785268841599,4,9,3,0.0246752723401972,697.6190467784779,1.663853314074166,PASSED,1
