date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
2014-09-22,Phase_3_fin,7,38.823,21.893,33.778,9.333,3.535,2014,9,265
2008-08-23,Phase_2_pleine,2,66.341,38.428,33.778,6.245,3.404,2008,8,236
2001-06-14,Phase_1_debut,2,49.013,15.417,33.556,12.53,5.149,2001,6,165
1992-05-19,Phase_1_debut,1,10.938,3.145,33.556,8.25,4.021,1992,5,140
2005-08-01,Phase_2_pleine,7,50.182,22.331,33.556,5.119,2.737,2005,8,213
1983-06-20,Phase_1_debut,4,38.531,18.324,33.333,6.268,3.435,1983,6,171
2003-06-09,Phase_1_debut,7,44.444,18.32,33.111,10.477,4.549,2003,6,160
2003-10-24,Phase_3_fin,7,27.602,7.333,33.111,8.683,3.297,2003,10,297
1999-10-17,Phase_3_fin,0,24.941,7.027,33.111,6.414,3.347,1999,10,290
1985-09-02,Phase_3_fin,2,59.179,28.388,33.111,6.148,2.987,1985,9,245
2001-09-29,Phase_3_fin,2,31.323,13.917,33.111,5.711,2.929,2001,9,272
2010-10-29,Phase_3_fin,8,19.838,5.713,33.111,5.349,3.329,2010,10,302
2019-09-16,Phase_3_fin,7,47.309,27.319,33.111,4.345,2.594,2019,9,259
1998-05-16,Phase_1_debut,6,8.987,2.201,32.889,18.658,6.462,1998,5,136
2021-09-10,Phase_3_fin,2,67.579,31.72,32.667,7.044,2.979,2021,9,253
2013-09-06,Phase_3_fin,2,58.601,32.235,32.667,6.804,3.227,2013,9,249
2004-07-06,Phase_2_pleine,7,27.757,16.355,32.667,6.313,3.21,2004,7,188
2002-10-07,Phase_3_fin,7,27.927,12.886,32.667,5.698,3.02,2002,10,280
2008-10-15,Phase_3_fin,2,29.352,14.042,32.667,5.277,3.271,2008,10,289
1992-08-30,Phase_2_pleine,7,59.383,29.809,32.667,5.27,2.858,1992,8,243
1990-06-30,Phase_1_debut,7,46.006,20.306,32.444,8.279,4.138,1990,6,181
1996-09-28,Phase_3_fin,2,33.298,21.484,32.444,6.771,3.33,1996,9,272
2002-10-26,Phase_3_fin,7,14.909,5.774,32.444,6.104,3.192,2002,10,299
1998-07-20,Phase_2_pleine,6,54.119,25.756,32.444,5.305,3.032,1998,7,201
1991-06-04,Phase_1_debut,7,33.497,6.858,32.222,20.0,6.927,1991,6,155
2010-09-02,Phase_3_fin,8,48.582,26.757,32.222,7.71,3.541,2010,9,245
2021-07-29,Phase_2_pleine,2,50.098,26.694,32.222,6.406,3.478,2021,7,210
2000-09-19,Phase_3_fin,2,52.885,27.441,32.222,5.142,2.891,2000,9,263
2018-10-08,Phase_3_fin,7,33.1,12.373,32.222,4.827,2.826,2018,10,281
2003-09-17,Phase_3_fin,7,38.325,21.539,32.222,4.143,2.74,2003,9,260
2016-10-25,Phase_3_fin,6,8.827,3.752,32.0,12.992,4.472,2016,10,299
2022-05-28,Phase_1_debut,5,8.307,2.793,32.0,11.128,4.001,2022,5,148
1996-10-08,Phase_3_fin,2,20.239,7.421,32.0,8.528,3.892,1996,10,282
1989-06-30,Phase_1_debut,5,81.942,25.851,32.0,8.154,3.86,1989,6,181
2017-08-23,Phase_2_pleine,7,95.478,45.522,32.0,6.311,3.532,2017,8,235
1996-08-24,Phase_2_pleine,2,60.803,34.094,32.0,5.926,2.853,1996,8,237
2008-08-27,Phase_2_pleine,2,62.132,30.345,32.0,4.14,2.54,2008,8,240
1991-10-08,Phase_3_fin,7,33.319,15.051,31.778,10.011,4.216,1991,10,281
2003-08-08,Phase_2_pleine,7,68.328,41.365,31.778,8.966,4.854,2003,8,220
2016-08-16,Phase_2_pleine,6,56.677,27.833,31.778,5.793,2.774,2016,8,229
1987-06-09,Phase_1_debut,4,82.726,26.968,31.556,14.561,4.987,1987,6,160
2002-10-25,Phase_3_fin,7,31.184,9.322,31.556,7.772,3.775,2002,10,298
2009-08-28,Phase_2_pleine,7,132.572,34.833,31.556,6.78,3.611,2009,8,240
2015-09-01,Phase_3_fin,1,73.492,37.048,31.556,6.501,3.329,2015,9,244
1993-08-16,Phase_2_pleine,7,72.343,32.364,31.556,6.285,3.329,1993,8,228
2006-09-11,Phase_3_fin,7,56.11,34.962,31.556,5.441,3.201,2006,9,254
2014-09-15,Phase_3_fin,7,39.966,21.421,31.556,4.641,3.004,2014,9,258
2020-06-11,Phase_1_debut,2,59.83,32.005,31.111,9.607,5.557,2020,6,163
1988-09-16,Phase_3_fin,2,41.595,22.934,31.111,6.421,3.466,1988,9,260
1985-07-18,Phase_2_pleine,2,39.12,23.27,31.111,5.203,2.88,1985,7,199
2004-10-23,Phase_3_fin,7,25.509,8.469,30.889,14.671,5.068,2004,10,297
1985-08-01,Phase_2_pleine,2,63.674,32.735,30.889,7.78,4.01,1985,8,213
2008-07-01,Phase_2_pleine,2,37.407,16.851,30.889,4.56,2.822,2008,7,183
1989-07-16,Phase_2_pleine,5,49.085,25.02,30.667,8.605,3.408,1989,7,197
2013-08-12,Phase_2_pleine,2,48.174,25.138,30.667,6.062,3.636,2013,8,224
2002-06-13,Phase_1_debut,7,46.794,17.824,30.667,5.89,3.138,2002,6,164
2020-10-13,Phase_3_fin,2,26.714,9.643,30.667,5.688,2.999,2020,10,287
2004-07-24,Phase_2_pleine,7,42.138,21.772,30.667,4.543,2.566,2004,7,206
2016-07-27,Phase_2_pleine,6,51.763,21.781,30.667,4.265,2.75,2016,7,209
2023-06-01,Phase_1_debut,4,17.842,4.481,30.444,20.0,6.493,2023,6,152
2009-06-19,Phase_1_debut,7,32.045,18.225,30.444,7.497,3.424,2009,6,170
2001-06-08,Phase_1_debut,2,28.798,12.726,30.444,7.172,3.399,2001,6,159
2006-10-14,Phase_3_fin,7,29.789,12.038,30.444,5.628,3.42,2006,10,287
1992-05-31,Phase_1_debut,1,19.662,7.082,30.444,5.171,2.788,1992,5,152
2020-07-14,Phase_2_pleine,2,66.538,23.514,30.222,6.799,3.434,2020,7,196
1994-08-14,Phase_2_pleine,7,81.362,39.555,30.222,6.321,3.085,1994,8,226
2021-06-11,Phase_1_debut,2,22.058,10.304,30.222,5.652,3.119,2021,6,162
2015-09-22,Phase_3_fin,1,58.258,23.234,30.222,5.13,2.752,2015,9,265
1997-09-26,Phase_3_fin,4,35.402,19.877,30.222,5.078,2.858,1997,9,269
2017-09-05,Phase_3_fin,7,29.729,22.782,30.222,4.605,3.253,2017,9,248
1999-08-21,Phase_2_pleine,0,43.871,23.471,30.222,4.532,2.799,1999,8,233
1998-09-29,Phase_3_fin,0,23.874,13.831,30.0,6.745,3.097,1998,9,272
2023-06-14,Phase_1_debut,4,26.395,14.476,30.0,6.536,2.685,2023,6,165
2020-08-26,Phase_2_pleine,2,82.865,34.625,30.0,5.867,3.529,2020,8,239
2011-09-23,Phase_3_fin,8,27.038,17.488,30.0,5.606,2.923,2011,9,266
2010-09-07,Phase_3_fin,8,45.79,23.35,30.0,5.273,3.184,2010,9,250
1985-09-09,Phase_3_fin,2,70.102,36.955,29.778,7.053,3.726,1985,9,252
2015-07-09,Phase_2_pleine,1,67.34,26.366,29.778,7.036,3.445,2015,7,190
1992-07-10,Phase_2_pleine,7,42.02,18.373,29.778,6.995,3.067,1992,7,192
1993-09-26,Phase_3_fin,7,51.598,24.541,29.778,5.84,3.006,1993,9,269
2007-10-11,Phase_3_fin,2,28.478,11.86,29.778,5.144,2.718,2007,10,284
2023-08-24,Phase_2_pleine,4,82.866,33.265,29.556,5.773,2.924,2023,8,236
2001-06-07,Phase_1_debut,2,28.798,17.143,29.556,5.571,2.854,2001,6,158
1987-09-27,Phase_3_fin,4,34.961,16.174,29.556,5.416,2.801,1987,9,270
1986-09-04,Phase_3_fin,7,46.844,27.464,29.556,4.718,2.811,1986,9,247
2002-08-28,Phase_2_pleine,7,44.331,28.087,29.556,3.638,2.57,2002,8,240
1994-10-30,Phase_3_fin,7,10.9,4.324,29.333,13.16,4.875,1994,10,303
