longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-13.125,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_017,10.96957015991211,0.9366575479507446,4.857913970947266,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,10.973571566481088,0.9414514686594048,474.78045654296875
-12.875,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_018,11.489562034606934,0.8823632597923279,5.187606334686279,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,11.499148318515955,0.8866025874363109,501.9107666015625
-12.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_019,6.726472854614258,0.13058845698833466,5.687259197235107,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.727645628416358,0.1308090498099974,529.0410766601562
-12.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_020,12.613905906677246,0.8035311102867126,5.770557880401611,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,12.61607420983626,0.8063740781204183,556.1714477539062
-12.125,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_021,16.068269729614258,1.3415063619613647,5.069584846496582,False,False,modérée,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,16.07064377482812,1.3464728045703183,583.3016967773438
-11.875,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_022,7.7242751121521,0.35960543155670166,4.980316638946533,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.7271327816661275,0.36296087473481153,610.4320068359375
-11.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_023,5.209014415740967,0.012534224428236485,5.114903450012207,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,5.239386915561542,0.016092730138507007,637.5623779296875
-11.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_024,7.410585880279541,0.28532618284225464,5.080360412597656,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.416494805609161,0.29138329063528157,664.6926879882812
-16.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_003,5.560398101806641,-0.008394531905651093,5.627450942993164,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,5.562700453715109,0.0023853556023696043,94.86048126220703
-16.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_004,4.331246852874756,-0.19361376762390137,6.03788948059082,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,4.339572429656982,-0.19196149392343648,121.9634780883789
-16.125,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_005,3.6844112873077393,-0.26813745498657227,6.324041843414307,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,3.69637676100036,-0.268059803537987,149.0664825439453
-15.875,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_006,2.7903800010681152,-0.25826114416122437,5.207916259765625,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,2.8222589762366597,-0.2537811599185121,176.1694793701172
-15.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_007,0.8433156609535217,-0.4134165942668915,5.069773197174072,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,0.8455643547539735,-0.4130921434217961,203.27247619628906
-15.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_008,0.0,-0.5339416265487671,5.512115001678467,False,False,trace,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,0.2004459161854229,-0.5322073477896014,230.37545776367188
-15.125,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_009,1.5201144218444824,-0.4259968400001526,6.357430934906006,False,False,faible,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,1.5220693871004498,-0.42406489831119326,257.47845458984375
-14.875,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_010,7.225793838500977,0.07286757975816727,6.424229621887207,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.231289105199689,0.07957797250406254,284.5814514160156
-14.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_011,7.820057392120361,0.26061582565307617,5.380505084991455,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.827514339332004,0.26545740012547475,311.6844482421875
-14.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_012,3.61091685295105,-0.15833210945129395,4.920614719390869,False,False,faible,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,3.6171223506256562,-0.15749936352423086,338.7874450683594
-14.125,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_013,6.5761237144470215,0.2828800678253174,4.334253787994385,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.584277114676471,0.2838511386109357,365.89044189453125
-13.875,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_014,4.764102935791016,0.047381989657878876,4.3614630699157715,False,False,faible,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,4.7803829902380555,0.04763639159500599,392.9934387207031
